Timestamp,head
2024-05-01,-1.7512727272727273
2024-05-02,-1.7709166666666665
2024-05-03,-1.7832083333333333
2024-05-04,-1.7875416666666666
2024-05-05,-1.7535
2024-05-06,-1.7760833333333332
2024-05-07,-1.8159166666666666
2024-05-08,-1.8360833333333335
2024-05-09,-1.8425833333333335
2024-05-10,-1.8568750000000003
2024-05-11,-1.8632083333333334
2024-05-12,-1.8669583333333335
2024-05-13,-1.8700833333333333
2024-05-14,-1.8614583333333334
2024-05-15,-1.8553333333333333
2024-05-16,-1.8546250000000002
2024-05-17,-1.8607500000000001
2024-05-18,-1.865875
2024-05-19,-1.8783333333333332
2024-05-20,-1.8796249999999999
2024-05-21,-1.8327499999999999
2024-05-22,-1.333875
2024-05-23,-1.4284166666666664
2024-05-24,-1.5092083333333333
2024-05-25,-1.3935000000000002
2024-05-26,-1.4489583333333333
2024-05-27,-1.516
2024-05-28,-1.6265
2024-05-29,-1.5338333333333332
2024-05-30,-1.5805416666666667
2024-05-31,-1.6297083333333333
2024-06-01,-1.5563333333333331
2024-06-02,-1.5225416666666665
2024-06-03,-1.6294583333333332
2024-06-04,-1.6868333333333334
2024-06-05,-1.7028333333333334
2024-06-06,-1.74975
2024-06-07,-1.7662083333333332
2024-06-08,-1.7800833333333335
2024-06-09,-1.7991666666666666
2024-06-10,-1.7318333333333333
2024-06-11,-1.5345000000000002
2024-06-12,-1.5549583333333334
2024-06-13,-1.586125
2024-06-14,-1.6381666666666668
2024-06-15,-1.6134166666666667
2024-06-16,-1.4688333333333334
2024-06-17,-1.5457083333333335
2024-06-18,-1.6479583333333334
2024-06-19,-1.7125000000000001
2024-06-20,-1.7537083333333332
2024-06-21,-1.77325
2024-06-22,-1.7857916666666667
2024-06-23,-1.8082916666666666
2024-06-24,-1.823875
2024-06-25,-1.834125
2024-06-26,-1.8387083333333332
2024-06-27,-1.8375416666666666
2024-06-28,-1.8483749999999999
2024-06-29,-1.8627083333333332
2024-06-30,-1.85925
2024-07-01,-1.8674583333333334
2024-07-02,-1.8721249999999998
2024-07-03,-1.8620833333333333
2024-07-04,-1.7115833333333335
2024-07-05,-1.7608333333333333
2024-07-06,-1.7005416666666668
2024-07-07,-1.668375
2024-07-08,-1.7241666666666668
2024-07-09,-1.7693333333333332
2024-07-10,-1.6482083333333335
2024-07-11,-1.6248333333333334
2024-07-12,-1.6479166666666665
2024-07-13,-1.4811666666666667
2024-07-14,-1.53975
2024-07-15,-1.6440416666666666
2024-07-16,-1.6980416666666667
2024-07-17,-1.7483333333333333
2024-07-18,-1.7812083333333335
2024-07-19,-1.7948333333333333
2024-07-20,-1.804
2024-07-21,-1.8141666666666667
2024-07-22,-1.8294583333333334
2024-07-23,-1.8389166666666668
2024-07-24,-1.85325
2024-07-25,-1.85375
2024-07-26,-1.8500416666666668
2024-07-27,-1.8608333333333336
2024-07-28,-1.877375
2024-07-29,-1.8855416666666667
2024-07-30,-1.8894166666666665
2024-07-31,-1.893
2024-08-01,-1.9000000000000001
2024-08-02,-1.9014583333333333
2024-08-03,-1.9028333333333334
2024-08-04,-1.9121249999999999
2024-08-05,-1.923875
2024-08-06,-1.932625
2024-08-07,-1.9420833333333334
2024-08-08,-1.953
2024-08-09,-1.9518333333333333
2024-08-10,-1.9652916666666667
2024-08-11,-1.9857083333333334
2024-08-12,-2.0037499999999997
2024-08-13,-2.006875
2024-08-14,-2.0005833333333336
2024-08-15,-2.006291666666667
2024-08-16,-2.0038750000000003
2024-08-17,-1.9967916666666667
2024-08-18,-2.006291666666667
2024-08-19,-2.0237916666666664
2024-08-20,-2.0200833333333335
2024-08-21,-2.0062083333333334
2024-08-22,-2.0009166666666665
2024-08-23,-1.9872500000000002
2024-08-24,-1.9692083333333334
2024-08-25,-1.9501249999999999
2024-08-26,-1.9517916666666668
2024-08-27,-1.9629565217391305
2024-08-28,-1.9913333333333334
2024-08-29,-1.9799166666666668
2024-08-30,-1.9905
2024-08-31,-2.0154166666666664
2024-09-01,-2.0396666666666667
2024-09-02,-2.056375
2024-09-03,-2.04975
2024-09-04,-1.9932083333333335
2024-09-05,-1.980875
2024-09-06,-1.9973333333333334
2024-09-07,-1.9861250000000001
2024-09-08,-1.9860833333333332
2024-09-09,-1.9984166666666667
2024-09-10,-1.9895833333333333
2024-09-11,-1.9619583333333335
2024-09-12,-1.9202916666666665
2024-09-13,-1.9232083333333332
2024-09-14,-1.9508333333333334
2024-09-15,-1.9602083333333333
2024-09-16,-1.9677916666666668
2024-09-17,-1.9677916666666668
2024-09-18,-1.9651666666666667
2024-09-19,-1.958875
2024-09-20,-1.9643333333333333
2024-09-21,-1.9735416666666667
2024-09-22,-1.9759166666666668
2024-09-23,-1.9697916666666666
2024-09-24,-1.946583333333333
2024-09-25,-1.94425
2024-09-26,-1.8349166666666665
2024-09-27,-1.5597083333333333
2024-09-28,-1.496875
2024-09-29,-1.55475
2024-09-30,-1.59725
2024-10-01,-1.37375
2024-10-02,-1.43075
2024-10-03,-1.5472916666666665
2024-10-04,-1.6667916666666667
2024-10-05,-1.7450833333333333
2024-10-06,-1.7887083333333333
2024-10-07,-1.803
2024-10-08,-1.8138333333333334
2024-10-09,-1.8322916666666667
2024-10-10,-1.8492083333333333
2024-10-11,-1.863625
2024-10-12,-1.8652916666666668
2024-10-13,-1.756875
2024-10-14,-1.8180416666666668
2024-10-15,-1.8580416666666668
2024-10-16,-1.8763750000000001
2024-10-17,-1.888
2024-10-18,-1.9045416666666666
2024-10-19,-1.9070416666666665
2024-10-20,-1.9007083333333332
