DATE,ET
2023-01-01,0.3318691502706692
2023-01-02,0.24959786081429464
2023-01-03,0.19609225284945603
2023-01-04,0.17690318806963312
2023-01-05,0.16862276412869048
2023-01-06,0.3645498934889434
2023-01-07,0.23694862650640958
2023-01-08,0.39455630555830185
2023-01-09,0.26144456824344237
2023-01-10,0.1529337327463631
2023-01-11,0.3846323879044716
2023-01-12,0.12201726362556245
2023-01-13,0.1365609199150694
2023-01-14,0.07973148052321619
2023-01-15,0.25713027605800143
2023-01-16,0.045964566352789615
2023-01-17,0.4882004885381784
2023-01-18,0.30821225088073156
2023-01-19,0.620009506309159
2023-01-20,0.13873127961200385
2023-01-21,0.3974772420832418
2023-01-22,0.12237729695638813
2023-01-23,0.12430971693455022
2023-01-24,0.0856477660826539
2023-01-25,0.07600235016878755
2023-01-26,0.5462587484907862
2023-01-27,0.18717821834125892
2023-01-28,0.639490472885531
2023-01-29,0.1498632372088498
2023-01-30,0.6220710155796523
2023-01-31,0.567324127302677
2023-02-01,0.16991498445818132
2023-02-02,0.1596164949471075
2023-02-03,0.1556260825734298
2023-02-04,0.5449158520003387
2023-02-05,0.7233833108387281
2023-02-06,0.9030312385555355
2023-02-07,0.9841064965583757
2023-02-08,1.1011009243725791
2023-02-09,0.32274559974776423
2023-02-10,1.0013981869469988
2023-02-11,0.8561510898781968
2023-02-12,0.30818021519063166
2023-02-13,0.5940058565471288
2023-02-14,1.4671232442463722
2023-02-15,1.346712503529196
2023-02-16,0.5696215405365215
2023-02-17,0.4950253693272052
2023-02-18,0.5006797624861625
2023-02-19,0.33081016672783203
2023-02-20,0.5185731011173834
2023-02-21,0.203791019557585
2023-02-22,0.3949524829478858
2023-02-23,0.35847771168678255
2023-02-24,0.6858333542091636
2023-02-25,1.3436053343358214
2023-02-26,1.292681521981875
2023-02-27,1.526667702946076
2023-02-28,1.02117342491133
2023-03-01,1.8380178686404318
2023-03-02,1.0390239040946074
2023-03-03,1.1443395449505362
2023-03-04,0.7875653359336607
2023-03-05,1.075610137891978
2023-03-06,0.9229897804883864
2023-03-07,0.5594691517081384
2023-03-08,0.79180251767723
2023-03-09,0.396642336656066
2023-03-10,0.11955830622775651
2023-03-11,1.851245281221481
2023-03-12,1.0700519765076086
2023-03-13,1.926920136981225
2023-03-14,1.6985571319645532
2023-03-15,2.370195778240101
2023-03-16,1.2465348956406088
2023-03-17,1.5848345951498557
2023-03-18,2.229259271619651
2023-03-19,0.4209776760640117
2023-03-20,0.25654814870226983
2023-03-21,0.7749528
2023-03-22,0.30642997000702143
2023-03-23,2.0830571514502516
2023-03-24,1.9200671887593652
2023-03-25,1.4693056347097946
2023-03-26,1.628606135656594
2023-03-27,1.9835494404386576
2023-03-28,1.4107878000000005
2023-03-29,1.0328096462949987
2023-03-30,2.191129037055737
2023-03-31,0.6822011984325358
2023-04-01,0.7328741451929438
2023-04-02,3.036737685702756
2023-04-03,3.2139146277534825
2023-04-04,3.1917034065680077
2023-04-05,3.5709873916347563
2023-04-06,0.7871172840721595
2023-04-07,0.6777674728381232
2023-04-08,3.416991558894831
2023-04-09,2.0826847775257535
2023-04-10,1.0933628845512235
2023-04-11,2.2744157255363198
2023-04-12,2.2698855614241134
2023-04-13,2.207565030222757
2023-04-14,4.461140298689163
2023-04-15,2.832450878816137
2023-04-16,0.4239641433841971
2023-04-17,3.1079021376879012
2023-04-18,3.888262716966447
2023-04-19,4.670627054906843
2023-04-20,2.1635587108835295
2023-04-21,1.2177758201508908
2023-04-22,1.7616642552417345
2023-04-23,2.850174978636399
2023-04-24,1.440554780689301
2023-04-25,3.2276081932879954
2023-04-26,2.7127478842306774
2023-04-27,4.293967398765586
2023-04-28,0.9758686085255663
2023-04-29,5.4598068351337625
2023-04-30,5.882185485072753
2023-05-01,2.4262701633708543
2023-05-02,2.9054699288477894
2023-05-03,4.843558655327528
2023-05-04,5.888794022841255
2023-05-05,2.654656454029723
2023-05-06,4.463238487048542
2023-05-07,3.292715211211562
2023-05-08,3.2076015644910956
2023-05-09,0.6919183825449011
2023-05-10,1.5653879009497935
2023-05-11,2.993832533691687
2023-05-12,4.87303239694752
2023-05-13,6.629989850088409
2023-05-14,5.197565415278821
2023-05-15,1.2388850217643284
2023-05-16,4.251850438119165
2023-05-17,5.235569637846267
2023-05-18,4.261548594319972
2023-05-19,7.263229914878515
2023-05-20,5.495113444161602
2023-05-21,4.093532264997645
2023-05-22,6.1668496072776025
2023-05-23,4.660112039698675
2023-05-24,4.014039721929563
2023-05-25,4.642785095947721
2023-05-26,6.00552499915965
2023-05-27,6.945520952431344
2023-05-28,6.659600330915626
2023-05-29,4.78271118124488
2023-05-30,1.3547046971744714
2023-05-31,6.953713866582403
2023-06-01,1.2937914000000004
2023-06-02,4.067683478955363
2023-06-03,8.248990939138348
2023-06-04,7.297873077587749
2023-06-05,5.991344858373753
2023-06-06,6.54078906046882
2023-06-07,6.500855305181218
2023-06-08,7.164073940927742
2023-06-09,10.085347005898537
2023-06-10,9.756308789554843
2023-06-11,11.12332221118242
2023-06-12,8.779635792269863
2023-06-13,9.340067687078617
2023-06-14,9.421151978637466
2023-06-15,9.439015343999925
2023-06-16,9.340490159130518
2023-06-17,9.080648328753682
2023-06-18,3.6742399721302914
2023-06-19,5.026097360202619
2023-06-20,5.770088162927292
2023-06-21,7.409385600000001
2023-06-22,4.659620725696545
2023-06-23,7.577792693304613
2023-06-24,8.78962251312777
2023-06-25,10.604425766040139
2023-06-26,6.952149259819694
2023-06-27,5.350718000866201
2023-06-28,3.1355887432813008
2023-06-29,2.719460410408712
2023-06-30,7.183671384046253
2023-07-01,1.1700146
2023-07-02,4.143173707218831
2023-07-03,3.3880664004294836
2023-07-04,3.8139966130868217
2023-07-05,1.9229410453062803
2023-07-06,6.450062919019942
2023-07-07,10.17897486037995
